CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,MonthlyRevenue,NPS,CLV,Exited
7134,657,France,Male,19,1,145104.2635500737,1,0,1,57839.88108771884,795.2302347025685,4,82651.92702426756,0
7135,618,France,Male,37,0,153992.13351565544,2,1,1,74599.7835066856,884.2172489718491,7,40450.05700132348,0
7136,691,Spain,Male,43,6,109220.7702401884,2,1,0,169672.6068598385,675.9343592412566,7,46159.5945532095,0
7137,597,France,Male,44,9,119750.47602169441,1,1,0,27588.855118755433,668.6176932682156,5,57190.64135282333,1
7138,601,Germany,Female,26,4,0.0,2,1,0,87892.7571053542,106.130838039196,10,6399.737343944032,0
7139,607,Spain,Female,21,10,176684.825545493,1,1,1,107255.37303041853,948.7897416721358,8,100630.77571567055,0
7140,758,France,Male,34,7,0.0,2,0,0,191936.97294749276,116.42798963384776,7,9288.268169725658,0
7141,392,Spain,Female,43,4,114598.812848474,2,0,0,81233.51539834058,713.2102467695499,4,40920.148429221874,1
7142,681,France,Male,42,9,0.0,2,0,0,196237.42467560788,121.49533066624667,4,12447.087308382306,0
7143,652,France,Male,53,4,60416.87931585284,2,0,0,104618.21874599467,413.4546790701931,4,15967.35866917637,1
7144,515,Germany,Male,34,7,129515.26352745827,2,0,1,145108.9801210113,760.2920427571376,10,26274.708481450678,0
7145,674,Germany,Female,19,8,100945.24307393323,2,1,1,27523.575838434906,624.6526560835284,9,72425.39261720484,0
7146,688,France,Female,49,1,0.0,2,1,1,140739.1603808711,122.82101662127955,8,11461.74241796071,0
7147,697,Spain,Male,39,7,136956.02664252705,2,1,0,28515.135151898037,802.0459208710586,7,86291.49806530788,0
7148,437,France,Female,40,6,117654.30224776738,1,0,1,111479.08511210281,667.1238593622943,6,76932.27978187056,0
7149,759,Germany,Male,45,7,146105.2217206296,2,1,1,73669.9052887216,849.4867455636579,3,70385.62158696512,0
7150,590,Germany,Male,50,2,119067.55000786713,2,1,1,71199.91007909703,713.3262753875191,9,47305.61917752001,0
7151,704,France,Male,37,3,83785.08237834397,2,1,1,25907.005500670322,545.0177433042534,3,64223.37136295839,0
7152,709,Germany,Male,49,6,124898.92997942305,2,0,1,141180.0644435516,765.172551554537,8,62523.15919265215,0
7153,579,France,Female,43,4,62281.995994392666,1,0,0,115184.46078708743,383.705100954583,5,45513.25502667506,1
7154,702,France,Female,31,6,143255.9027772756,1,1,0,84629.45963862666,763.9831811785456,4,36810.100316640965,0
7155,619,Germany,Male,35,5,161466.85212893726,1,1,0,195559.76016081934,884.4247428471001,2,97470.4640639453,1
7156,484,Spain,Male,44,3,0.0,1,0,1,15761.780912452261,89.85451978600605,9,6152.677062570337,0
7157,743,France,Male,30,1,125851.4714775744,1,0,0,132897.95814698306,703.6366440401137,3,32331.900567807217,0
7158,587,Spain,Male,46,5,160226.15213504335,2,0,0,100157.10716750126,909.3869703417927,4,89075.79371187139,1
7159,581,France,Male,39,5,119526.0883078913,1,1,0,172294.2430690297,681.5317615655305,6,24787.0184085882,0
7160,617,France,Male,41,5,68846.13511223989,2,1,0,157791.45450661748,468.02471698982765,5,54800.42787007969,0
7161,671,Germany,Female,52,0,0.0,1,1,1,39736.03542550541,60.462771048709854,8,7167.1274246448675,0
7162,645,Spain,Male,41,5,104746.88028955116,2,1,0,80463.49127266517,627.091762128529,4,64653.81588525456,0
7163,693,Germany,Male,38,1,113078.42225138313,2,0,1,144186.83451166732,666.2896722541182,10,31815.47838998285,0
7164,542,France,Female,37,9,168142.07682612157,2,1,0,88530.63144238721,966.0422722442052,4,70629.44913098688,1
7165,590,Spain,Male,36,4,193778.6956105614,1,1,1,140251.68451209113,1051.0803160021185,8,84503.14366302018,0
7166,640,Germany,Male,41,6,98137.14110870707,1,1,1,174591.4892071451,567.2578484638617,5,52845.444251118184,1
7167,801,France,Male,51,9,149810.28664675646,3,1,1,147398.898942645,925.0909155649495,9,47539.48399663141,0
7168,640,France,Male,31,0,128543.12813230547,1,1,1,112695.55338833846,731.1543196822413,7,83304.8536293471,0
7169,736,Spain,Male,31,4,173359.18705822044,1,1,0,160739.35769781593,944.4830657142325,4,100272.06306121848,0
7170,653,France,Male,50,8,112113.8537882602,1,1,1,176671.80989141946,613.3974578355615,6,31998.682505216977,0
7171,611,France,Female,32,2,130421.79220082176,2,1,1,86639.91259292491,766.5140920405571,8,46204.02343227107,0
7172,630,Germany,Female,40,1,105282.96625214971,2,1,0,172770.56793662818,650.8466438526808,7,16716.251122276648,0
7173,636,Germany,Female,32,9,174980.30322516523,2,0,1,162740.37024023465,1005.2748241686663,5,110241.68569577325,0
7174,698,Spain,Male,21,1,0.0,1,1,1,88009.97867377545,68.42309387438043,10,7436.893777877309,0
7175,759,Germany,Male,39,2,104749.14379496183,1,1,1,21034.02032309074,603.221382254604,7,27252.708533511835,0
7176,678,Germany,Male,49,0,140776.49628863655,4,1,0,181144.79631235174,923.9176780239441,4,107682.50385563674,1
7177,744,Spain,Male,37,1,95848.04301464598,1,1,1,54189.39638648063,547.102626707065,10,63680.94015672411,0
7178,572,France,Male,23,5,130680.29289328604,1,1,0,176552.3472238843,719.549799797423,5,47747.22436588979,0
7179,616,France,Male,39,7,109990.33956213898,1,1,0,143865.17636663665,606.0877195440798,5,21315.187587488817,1
7180,592,France,Male,30,3,102037.00494279344,1,0,0,198086.775391204,580.4182878613059,7,58964.668014407944,0
7181,675,France,Male,18,1,115872.73464666148,1,0,1,49426.44835729119,642.5805680341499,9,43557.17611889819,0
7182,621,France,Male,37,4,87643.45637814976,3,1,1,64927.479212529885,634.7153605750351,6,15863.246204837887,0
7183,708,France,Male,43,2,84017.01121299196,2,1,1,27580.770034641744,541.9565428592301,9,56783.19956796712,0
7184,575,France,Male,49,4,103175.33404945613,1,0,1,197922.58924661585,591.0960747586159,10,62279.577317845506,0
7185,653,France,Male,55,2,184626.96632565418,1,1,1,127725.55769869992,981.6691700369526,4,48680.903785653965,1
7186,704,Spain,Male,44,10,100150.07043452,2,0,0,61100.536322494205,626.4546919371256,5,49977.44920996977,0
7187,484,France,Male,47,3,173797.41823113893,2,1,0,101923.70706749977,997.0839555681953,8,108208.82057961053,0
7188,819,Germany,Male,25,4,0.0,1,1,1,194520.4343381716,59.06837389062237,6,4776.784930813472,0
7189,627,France,Male,54,6,0.0,1,0,0,76011.25248366068,54.178259045102266,0,1932.6110968152304,1
7190,487,Germany,Male,50,1,103264.46379888961,2,1,1,163586.03313232912,656.3452573964752,9,29633.36828093794,0
7191,662,Germany,Female,34,5,123230.17415276387,1,1,0,34787.98153557432,695.5094478799358,7,55437.92875220223,0
7192,652,Spain,Male,44,5,0.0,1,1,1,148146.27775116876,64.71554529494324,7,3327.5894769332776,0
7193,643,Spain,Male,43,5,0.0,1,1,0,82562.62559550733,73.98539205923257,2,4178.625658976183,1
7194,729,Germany,Male,52,6,110200.48540116097,1,1,0,46834.84498009173,624.2108078182623,7,73819.4327873611,0
7195,709,France,Male,36,10,147221.56510741127,1,1,1,177337.6060043895,806.4544454443628,8,39531.07931463844,0
7196,673,Germany,Male,30,2,0.0,2,0,0,114479.42460697226,110.00345674353547,4,7047.780140587684,0
7197,686,Germany,Female,33,4,124029.22143576607,2,1,0,81329.8956922789,730.7168864046321,5,48502.02585895133,1
7198,641,Spain,Female,46,8,53377.45589712163,1,1,0,86804.41430418368,321.3209097453168,9,14902.342379622334,0
7199,792,France,Male,18,8,126143.51067610797,1,1,0,23859.073970235506,700.1913597905192,1,67378.01723904739,0
7200,531,Spain,Female,18,6,133772.08286611864,1,0,0,103632.82710374227,733.9425029292854,7,45655.40646340986,0
7201,661,Spain,Male,46,8,116765.88630274581,2,1,1,147823.64580891887,708.6837388237633,7,38099.30836108839,0
7202,655,Spain,Male,40,2,111161.09388133188,1,1,0,166384.3586262055,610.7782762398721,4,60124.718456465576,1
7203,715,Spain,Female,38,6,157389.71308668418,2,1,0,167996.03053327772,905.1006936318322,4,93503.97722002277,0
7204,582,France,Male,24,0,137815.68360466207,1,1,1,170312.8254996119,739.0094704982378,6,53111.816221039386,0
7205,510,France,Male,20,6,0.0,2,1,1,171134.96008600146,116.17926499142814,8,12160.088939830397,0
7206,662,France,Female,31,2,183653.5273833405,1,0,0,99093.6580719029,987.2243683795645,5,116996.8077270798,0
7207,672,France,Female,41,2,110435.13413130665,2,0,0,92285.32467091593,682.4562958496286,5,44775.779728162364,0
7208,769,France,Female,32,6,120389.64919623849,1,0,1,31085.940777160566,660.3661176293447,7,27135.532852898235,0
7209,548,France,Female,47,7,172000.31441357036,1,1,0,65392.32334498506,934.4678552872654,5,90127.89920994015,1
7210,742,France,Female,28,3,108194.05333873455,1,1,0,52843.24552682982,615.9030574061403,7,59746.40886773837,0
7211,839,France,Male,32,0,177361.28882538155,1,1,0,125983.1811896399,964.1781145269204,5,89952.38120310254,0
7212,619,France,Male,45,4,117329.00635500114,1,0,0,71520.69267145934,650.7727037639679,3,30926.50607151158,1
7213,546,Germany,Female,34,9,0.0,2,1,0,111250.50141086015,121.00483994612463,4,9775.414892172024,1
7214,617,Germany,Female,34,3,143407.2617420136,2,1,1,81781.3082420033,850.0190904083433,10,47332.45648760025,0
7215,651,Spain,Male,31,8,95163.64809197871,1,0,0,179127.07167857612,555.7488093139347,3,61057.84036552181,0
7216,695,France,Female,29,2,132269.30511773058,4,1,1,90707.96633860124,875.9118923396387,9,35526.22176191626,0
7217,602,Spain,Male,41,3,133912.36045550992,1,1,1,169235.51178865018,731.1225303692017,7,62292.39026669011,0
7218,774,Spain,Male,42,9,0.0,2,1,0,17827.34078175597,116.21904314062117,6,11946.96475392305,0
7219,560,Germany,Male,40,2,185022.39987768064,2,1,0,16231.52705892611,1041.2357124773903,5,34960.21848693779,1
7220,510,Spain,Male,31,2,139223.03403732277,3,1,1,148799.9233651813,882.2883999254996,8,93512.85784414755,0
7221,738,Spain,Female,35,6,116401.89588960503,1,1,0,144836.09222273252,646.2761476313659,5,47320.950738751264,0
7222,468,Germany,Male,53,4,0.0,2,1,1,14446.277582461607,120.30722068463217,5,13172.880470745416,1
7223,633,France,Female,23,4,122601.31959952798,1,0,1,102668.37372648393,672.456421117021,5,69910.16342073352,0
7224,850,France,Female,56,3,104496.49468479908,1,1,1,19404.535435262165,585.461266772476,7,14110.348275861637,0
7225,649,Spain,Male,38,9,94651.85138191833,2,0,1,41665.88984143661,585.7388408992174,9,60286.27231032462,0
7226,560,France,Female,36,7,117048.1342475786,2,1,1,192931.8180412058,703.7196617122264,6,38084.624306011836,0
7227,645,France,Male,47,0,77173.71321679484,1,0,0,74630.36752022232,449.1503076621437,4,29620.290788775925,1
7228,645,Spain,Female,18,10,0.0,1,1,0,99175.42576933285,64.57294425023056,6,5909.0399859203935,0
7229,662,France,Male,51,8,128176.70757720892,1,0,1,139700.7139664418,709.1627325870047,8,39989.01520845183,0
7230,702,Spain,Male,56,10,192351.78886266268,2,1,1,184864.1461524181,1063.0533435421682,5,81659.39862442909,0
7231,566,Germany,Female,48,8,148214.5411571733,2,1,0,38277.00672795673,860.9772602207735,4,40944.06272008433,1
7232,785,France,Female,18,10,0.0,2,1,1,53102.962475677974,125.8307161792275,7,9898.407766171777,0
7233,669,France,Female,45,4,0.0,1,1,0,116328.62168477412,68.95541633484655,8,6642.451810485471,0
7234,708,France,Female,54,0,0.0,2,1,0,135575.8987843225,125.59620042230249,8,10292.632603550248,0
7235,599,France,Female,53,1,105420.06560278084,1,0,1,92670.41336520563,599.8219995951263,6,59334.35534172575,0
7236,752,France,Male,23,1,0.0,2,0,1,134119.04043638584,119.35982021535503,10,11670.809435641915,0
7237,629,France,Female,48,5,0.0,1,1,1,12170.280028240115,73.1814006828043,7,3771.4700654073877,0
7238,672,France,Male,55,9,179498.8587936391,1,1,1,47546.420933377856,955.3616002060494,9,28320.62274059823,0
7239,575,France,Male,38,8,129899.81130765664,1,1,0,169033.73429978822,718.570390238668,3,35789.64800374831,1
7240,570,Spain,Male,23,2,0.0,2,1,1,153621.13900774496,124.76181030670658,4,12604.558869065053,0
7241,705,Germany,Male,46,7,105740.51835853448,2,0,1,130785.87180902001,643.7208149885502,9,50634.45246512408,0
7242,614,Germany,Male,48,1,90494.87279662401,2,1,0,114263.09310527572,582.0025939611199,9,67947.42667173038,0
7243,581,Spain,Male,36,4,99881.83019879823,1,1,1,48033.567407417184,563.4395361724189,7,14695.663182981652,0
7244,598,France,Male,26,3,115163.99852822065,2,0,1,61633.21878600153,685.7496131212815,3,70943.38854961377,0
7245,705,Spain,Female,47,4,177927.191369456,1,1,0,193203.32799486112,972.8489980035303,6,57894.39563780999,0
7246,599,France,Female,30,3,0.0,1,1,0,10351.44304963125,87.43683748148538,5,9840.203379968612,1
7247,640,France,Female,41,0,192342.0169168033,1,1,0,93824.1013477901,1050.3553950473129,3,116395.35599620071,1
7248,651,Germany,Male,53,0,0.0,1,0,0,11953.773574833893,64.74537008709936,5,7402.899288955311,1
7249,496,France,Female,21,5,110723.52972847098,1,1,0,75049.3528307692,621.8334713092623,2,41505.788878449544,0
7250,532,France,Male,47,7,136182.2125777583,2,0,1,71757.08317573872,799.7950094994289,7,85818.2935880187,0
7251,676,Germany,Female,35,6,0.0,1,1,0,32010.41919147025,59.93949122731845,2,2659.537946727358,1
7252,591,Germany,Male,36,3,182705.14511795735,1,1,1,23191.62445103099,986.737319547218,6,97228.68824345428,0
7253,734,France,Male,43,4,77859.62550686154,2,1,1,171909.37068092902,488.02224652383296,9,21632.898068700557,0
7254,727,France,Male,30,7,0.0,2,1,1,71596.21995854299,121.58429325663653,7,5523.286069539472,0
7255,707,Spain,Female,26,5,0.0,1,1,1,116340.98802928822,69.59322559274442,8,7790.262633588867,0
7256,795,Spain,Female,20,7,0.0,1,0,0,153813.55600215672,64.96477803601272,3,5612.532251838438,0
7257,643,France,Female,50,5,0.0,1,0,1,112364.32115452868,68.3777775660421,8,7176.346519012547,0
7258,701,Spain,Male,34,7,111551.96498029659,1,0,1,93102.07484092469,645.4244932926039,7,58757.2274899101,0
7259,603,Germany,Male,43,3,98662.64986905736,1,1,0,102936.49791380209,561.2231919906806,5,16167.932378842384,1
7260,846,France,Female,33,9,109937.4489178477,1,1,1,168733.91454730116,619.0009415165193,6,24338.388727172554,0
7261,808,Germany,Male,26,1,156129.18463944166,2,1,0,110848.2534949827,905.2412981190339,2,68639.5062541776,0
7262,650,Germany,Female,44,2,158383.55890383618,2,1,0,44953.60717980877,914.3962155031584,6,45053.6948000824,0
7263,680,France,Male,41,4,147285.4595640028,1,0,1,45302.84946947758,796.4762754319954,5,53210.668872160866,0
7264,758,Germany,Female,35,3,101458.5699253507,1,0,0,105271.73060982356,581.7321213105151,4,26286.862541622933,1
7265,638,France,Female,41,4,85002.36332053828,1,0,0,48332.22651598947,523.570401764717,6,58169.384967015445,0
7266,597,Spain,Female,28,0,174221.0704253219,1,1,0,160313.76326727663,943.0674281997974,3,78671.84547592333,0
7267,719,Germany,Male,48,0,0.0,2,1,1,176014.4254813125,126.79912351440478,6,13608.462903485364,0
7268,656,France,Male,50,1,113375.63196608241,1,1,0,40644.5703531755,648.2531896458731,5,48894.126266133724,1
7269,664,Spain,Female,45,10,125109.6813956828,4,1,1,93402.90853994103,844.7380411091126,8,93517.41063626645,1
7270,583,Germany,Female,34,1,215854.49976565974,2,0,1,152527.58570876427,1192.5165991437452,6,94331.48569532046,0
7271,512,France,Male,38,7,0.0,1,1,1,25897.832571959152,64.73520095186272,7,2107.5243451589154,0
7272,668,France,Male,53,9,0.0,3,1,1,122912.19618153323,144.55230715966752,9,9946.61635826314,0
7273,722,France,Female,50,3,0.0,2,1,0,114525.17595642533,126.02627427397766,9,12073.81254428812,0
7274,631,Spain,Female,57,5,159645.9908765604,2,0,0,157653.52318259035,915.4980382489662,8,57064.55041323427,0
7275,764,Germany,Female,30,1,148163.45725151183,1,1,0,191021.70667025275,825.1108798804031,8,89205.34536234534,0
7276,593,Germany,Female,29,0,0.0,2,1,1,102492.40948487583,116.93655445284963,7,3612.8528778369655,0
7277,565,France,Female,39,6,131212.52121790173,2,0,1,63560.0605206912,766.0755540471991,7,52270.15903331291,0
7278,644,Spain,Male,42,3,142879.57013928553,2,1,1,19053.35152459763,837.8877655507672,8,53607.942973570156,0
7279,643,France,Male,36,3,110398.26510388961,3,1,0,165973.035622052,712.8006174995064,7,58748.33431536309,0
7280,711,France,Male,34,1,35206.89332143606,4,1,1,43702.40133488789,397.2258201791861,8,13256.071535517387,1
7281,588,France,Female,50,8,99732.16746443926,2,1,0,172196.49727023387,621.7748443166536,4,64371.66730563377,1
7282,759,France,Male,37,1,0.0,1,1,1,127085.6540002704,64.92167009233621,4,3439.788153375567,0
7283,807,Spain,Male,25,4,100340.13088037926,2,1,0,42321.467922862474,633.6012003948957,8,67180.48332241025,0
7284,646,Germany,Male,27,5,117915.58408491615,2,0,1,101001.86832631989,732.1862887288962,8,18667.542161580917,0
7285,749,Spain,Male,40,2,0.0,1,1,0,130736.28277787042,82.35506994532206,8,5027.417089864131,0
7286,565,Spain,Female,68,10,109433.23186982569,1,0,0,125616.02997558832,627.7229156313746,4,30726.42228821439,1
7287,736,France,Female,28,2,0.0,2,0,0,13649.115355875,125.25249905947334,1,8475.796418652266,0
7288,733,Germany,Female,34,5,126356.97096558755,2,1,1,121822.04964723942,748.5490840137738,9,34876.15242347997,0
7289,719,Germany,Male,62,4,0.0,1,1,1,182938.72333652418,46.91102529230679,7,1326.3866098311305,0
7290,648,Germany,Female,33,4,51358.55431843219,2,1,0,129963.04273890799,371.3574206677557,6,17714.288575821534,0
7291,413,France,Male,42,4,69281.822865419,2,1,0,118003.14865199085,463.2732733057197,6,25069.32113934986,0
7292,598,Spain,Female,56,8,136602.33143535856,2,0,0,153688.68428926496,795.1757235378997,3,93224.06027072208,1
7293,599,Spain,Male,28,7,89443.27232073083,1,1,0,109450.6725272189,505.0728461044283,7,26141.81524593063,0
7294,571,France,Male,34,3,0.0,2,1,0,151086.40760796645,133.43318425826095,3,4415.251229135673,0
7295,659,Spain,Male,33,5,103716.5473101282,1,0,0,43010.77358392756,588.5418777711661,6,39060.61900664166,0
7296,616,Germany,Female,22,4,102803.33855752624,2,1,0,184834.52180168027,624.9497095384573,6,69161.59502873813,0
7297,584,France,Female,53,10,70310.56721495368,2,1,1,92645.6098002841,478.13848675016686,3,40621.93540756863,1
7298,565,France,Male,32,5,115878.70953577521,1,1,1,82693.49840650617,654.5491038290336,3,42658.532407611565,0
7299,592,Spain,Male,29,10,60514.256384765795,2,1,1,151536.84042803536,424.3503906076462,8,47673.63343861555,0
7300,739,France,Female,33,7,87718.42874848176,1,1,0,121485.08900153903,508.733741246921,1,31437.018788792633,0
7301,597,Spain,Male,47,5,0.0,1,1,0,56020.43317743794,61.75179247361612,6,6752.746526295725,0
7302,608,Spain,Male,39,5,137190.22230531712,1,1,0,61499.34907554589,755.0053435626561,1,55588.97183946527,1
7303,613,France,Male,30,1,126920.7041272683,2,1,0,131090.23918076837,764.2062411479785,4,82323.79973509627,0
7304,677,Germany,Female,42,6,117033.59775608582,2,1,0,84232.58677537342,692.3056011063068,7,64436.588419361775,0
7305,686,Spain,Male,46,2,0.0,2,0,1,88227.1119615715,105.12612477658666,6,9163.464665612086,0
7306,406,Germany,Female,37,6,100659.96937266577,1,1,0,138256.01281575108,584.5275835266435,4,64089.289266224696,1
7307,731,Germany,Male,35,4,127785.39884916708,1,1,1,127395.5058841896,705.7225125087652,5,84395.92210108519,0
7308,764,Germany,Male,48,3,87822.47655223071,1,0,0,42046.12078708574,514.3243416277045,5,56728.24840376268,1
7309,565,France,Male,36,9,114523.26819673374,2,1,1,177448.46228884725,693.7891613705401,10,24846.665926229598,0
7310,572,France,Female,54,0,0.0,2,1,0,72379.68470863238,101.97753037381969,7,4394.277765755267,0
7311,613,France,Male,30,7,123851.90157608798,1,1,0,137305.29714968687,682.5718482821625,3,80175.92334788696,0
7312,589,France,Female,30,1,132304.64080567766,2,1,0,185448.63304965413,753.7961358694797,6,48502.02855645829,0
7313,667,Germany,Male,28,9,0.0,1,1,0,93569.0017617225,74.30226250874904,3,3181.9758433278216,1
7314,494,France,Male,35,7,103404.24314991347,2,1,0,103398.08111551624,638.4094844923237,10,23629.975562171487,0
7315,560,Germany,Female,38,6,0.0,2,0,1,138261.89449838863,105.56952920962607,9,2983.322262454031,0
7316,773,France,Female,24,2,126276.94261397059,1,1,0,72448.3723432165,709.7612894582437,3,40578.355630435944,0
7317,575,France,Male,38,10,0.0,2,1,0,77139.65766047438,112.3083383226348,6,2727.6587897272807,0
7318,749,Germany,Female,43,6,0.0,2,0,0,122364.59002007867,99.22822935703124,9,5141.163220097642,0
7319,678,France,Female,23,0,141280.12926364908,2,0,1,69678.0498242758,825.7913753089368,10,68193.675503701,0
7320,505,Germany,Male,32,4,0.0,1,1,0,69489.33895976914,58.12372323103154,9,1735.7534224574308,0
7321,700,France,Male,43,1,106574.21389006036,1,1,1,162248.41221392047,613.8125427488909,10,25920.24874798811,0
7322,640,Germany,Male,27,1,161958.5900015095,1,0,0,16402.665078959675,876.8073759330287,7,95558.5568122255,0
7323,613,Spain,Male,34,2,63968.91751227018,1,1,0,14891.601578783286,400.19644307028614,5,19820.284046902678,1
7324,669,Germany,Female,48,6,97141.65264987986,1,0,1,65990.19651336025,543.9809433586923,6,39222.28839801074,0
7325,687,France,Male,55,1,93279.4734721603,1,1,0,141076.03993989134,530.5463110506232,7,16891.95343480423,0
7326,706,France,Male,42,3,85337.22386625898,1,1,1,68073.19803744408,484.80429854943765,8,40009.83121672516,0
7327,744,Germany,Male,36,3,0.0,2,1,1,129550.57324707885,122.62856618933517,5,8748.541199952984,0
7328,682,Germany,Female,32,0,0.0,2,0,1,64391.825994709354,119.64750696255385,10,10081.783780748732,0
7329,539,France,Female,47,6,0.0,1,0,0,15824.84779507931,61.05525702147979,3,3436.9200687111606,1
7330,612,France,Male,49,3,130365.12491139364,2,1,0,148194.6111913122,787.7892073678252,7,43694.38046172242,0
7331,850,France,Male,26,0,126543.3257536002,1,1,0,113226.98921768618,698.768292763294,5,62090.16764527576,0
7332,707,France,Male,47,2,157914.82473764406,1,0,1,132404.867047665,861.0480357858983,5,52258.9259359259,0
7333,839,Spain,Female,31,7,136449.18045844135,2,0,1,43684.28801768726,807.4236737509332,10,83174.66261422492,0
7334,761,France,Male,29,3,144938.25175811595,2,1,1,127315.49054601742,839.3185324157128,6,70554.65747181937,0
7335,669,France,Female,36,0,174328.32783895935,2,0,1,163728.4531262457,992.633395641159,6,79053.97654818163,0
7336,674,Spain,Male,47,6,98637.90042251063,2,1,0,36673.912497402904,616.8047716090919,6,30797.89982313578,0
7337,647,France,Female,41,7,117053.003045437,1,1,0,63773.059047964816,658.5092804330267,2,32918.98770928733,1
7338,510,Spain,Female,40,4,99681.83157237883,1,1,1,160430.8349250899,560.5657851416681,9,48503.288736732575,0
7339,651,Germany,Female,41,8,0.0,2,1,1,132316.96906931547,124.43275656399442,7,8793.279874742759,0
7340,746,France,Male,42,6,72443.26714932967,1,1,1,45763.23426414023,431.57371413987636,10,34145.7649334855,0
7341,602,Spain,Female,36,3,118943.42787647853,2,1,0,61655.66434378173,709.3707909995776,9,63371.362301397734,0
7342,682,France,Male,44,8,88985.16407436732,1,1,0,181994.73777724864,493.11429109634116,8,32763.63128855937,0
7343,718,France,Male,31,5,97226.99838375344,2,0,1,81789.0691225108,601.8814013503144,8,32139.060788172777,0
7344,577,France,Female,44,10,0.0,2,0,0,27648.234257124328,128.22391890992185,1,10141.60349162374,1
7345,613,France,Female,46,7,130027.03740736016,2,1,0,136033.2665133534,779.4021252362982,9,59842.087624081345,0
7346,568,France,Female,44,1,0.0,3,0,0,86301.90498374763,146.68858970486713,6,3574.3704593252733,1
7347,584,France,Male,45,4,135768.7882732859,1,1,0,148967.82007180803,739.146686413754,7,53243.097635398975,0
7348,546,Germany,Female,42,2,0.0,2,0,1,31418.04779500091,121.69347616352435,3,11906.712920159705,1
7349,577,Spain,Male,49,4,156446.40434906763,3,0,0,68407.26386757527,941.9065958843457,2,77394.12734320588,1
7350,763,Germany,Male,18,7,118123.00227008792,1,1,1,84617.32112674715,654.196999525685,8,17980.40009919332,0
7351,576,Spain,Female,46,5,131306.20391950733,2,0,0,119187.08950549267,798.4401390859398,6,90398.18412575091,0
7352,660,France,Male,57,0,105395.7050606036,1,0,1,45153.32043321807,599.7049423304028,7,59750.16493263511,0
7353,609,France,Female,31,6,120156.66554445137,1,0,1,71155.3071784995,660.2294023750577,5,30857.933580112578,0
7354,744,France,Male,30,9,107100.7934002662,1,1,1,155511.83528770728,585.1987733718885,8,43502.11466064795,0
7355,754,France,Male,50,0,0.0,1,0,0,45861.68484324672,60.386261165933014,5,2114.503754938924,1
7356,719,Spain,Female,28,0,0.0,2,0,0,82200.63850210552,110.14352300610275,4,6273.2637367370535,0
7357,674,Spain,Female,31,3,0.0,2,0,1,84390.77305123636,125.38746241557833,8,3512.7892900218435,0
7358,631,France,Male,39,8,141529.4360567076,2,1,1,49477.32166405273,849.1208173548611,5,66624.74162764856,0
7359,554,France,Male,30,7,83206.47533907118,1,1,0,175798.37504243935,481.94170494758623,6,15300.36092993562,0
7360,805,France,Female,46,9,135023.6300794752,1,0,1,107829.93871390958,733.897470346876,7,80870.81718690963,0
7361,589,France,Male,30,2,0.0,2,1,1,83351.42669009477,126.80468521058833,5,7875.201230781566,0
7362,703,France,Male,41,5,163052.00780597783,1,1,1,157831.6310157114,888.9224828617007,8,94929.22174819013,0
7363,734,Germany,Female,40,0,81939.24092084818,2,1,0,16981.24343759024,521.4727124284707,3,37024.229225616706,1
7364,605,France,Male,54,9,104149.59802436933,1,0,0,199661.59841683405,588.2210785872902,4,23943.742800053908,1
7365,733,Spain,Female,49,0,0.0,2,0,0,192583.1127307293,123.87526075349794,3,6076.800494127678,1
7366,711,France,Female,32,5,102436.57401614275,1,1,0,26645.298236493647,578.8664386272685,3,44662.81068851375,0
7367,788,France,Female,25,4,98698.41490385795,1,1,1,178747.9864417793,559.3645168626108,6,19495.638661304067,0
7368,612,Germany,Male,46,5,118772.39423418965,1,0,1,69029.49522430968,659.5071547474736,7,27192.06762244304,0
7369,547,Spain,Female,31,8,107992.44741198634,2,0,0,29859.490804973488,665.9313514578814,2,74932.66222713009,0
7370,609,France,Male,34,4,133215.90776265517,2,1,1,118333.98718723831,777.1058125359718,5,32222.325496599537,0
7371,666,Germany,Male,27,1,96700.98241560851,1,0,0,175018.91704808356,543.1649321353888,4,41576.4742207083,1
7372,654,France,Male,44,0,109668.04958865684,1,1,1,40337.35152131779,635.4041820534405,5,45524.47169195298,0
7373,618,France,Male,31,10,0.0,2,1,1,194338.1610996394,107.7906070102558,9,2596.4643238848334,0
7374,497,Germany,Male,37,1,0.0,3,0,1,65355.5317854175,161.17220180812797,9,13892.755011763473,0
7375,687,Spain,Male,37,7,93120.41825899045,1,0,1,118209.39797521454,526.011878513999,5,47005.80475229646,0
7376,807,France,Male,39,0,0.0,2,1,1,136406.31486404734,112.45310310256755,4,4730.370690024,0
7377,687,France,Male,44,5,0.0,3,1,0,76635.05247580001,183.46490898672374,7,12600.111883705524,0
7378,698,Germany,Female,35,4,105873.1224641921,2,0,1,176807.9712755545,661.4538776463268,10,74234.12784070314,0
7379,695,France,Male,30,9,122068.70241163812,2,1,1,198559.91702332685,731.4956738196929,10,87334.97847114725,0
7380,681,France,Female,19,10,80952.0873230742,1,1,0,87595.55561798664,482.36994966065276,5,52867.1395223149,0
7381,724,Spain,Female,39,8,0.0,2,0,1,37577.65678515293,137.51663357615226,7,4248.6431310600565,0
